,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
AME,-0.0023533757776021957,-0.1754027158021927,0.1225602850317955,-0.043703820556402206,-0.03249349445104599,0.022935427725315094,0.13162776827812195,-0.24041786789894104,0.06004955247044563,-0.2670292854309082,0.11893884092569351,-0.0017206297488883138,0.1450502574443817,-0.046224310994148254,0.19361931085586548,-0.0871269702911377,0.10832441598176956,-0.09886601567268372
AMGN,-0.0023274545092135668,-0.17539000511169434,0.12255525588989258,-0.04368040710687637,-0.03246655315160751,0.022957192733883858,0.13158537447452545,-0.24038434028625488,0.06004674732685089,-0.26702338457107544,0.1189718171954155,-0.0016832437831908464,0.14507591724395752,-0.04620125889778137,0.19362647831439972,-0.08711892366409302,0.10834737867116928,-0.09884700179100037
AMP,-0.002353382995352149,-0.1754075586795807,0.12255939096212387,-0.04371795058250427,-0.03249776363372803,0.022923588752746582,0.13164149224758148,-0.2404204159975052,0.06004459783434868,-0.26702433824539185,0.11892500519752502,-0.0017399382777512074,0.14504633843898773,-0.0462283194065094,0.19360822439193726,-0.08714127540588379,0.10831140726804733,-0.0988772064447403
AMT,-0.002461701864376664,-0.17541393637657166,0.12259946763515472,-0.04363865777850151,-0.032593224197626114,0.022951165214180946,0.13161839544773102,-0.2404986023902893,0.06006017327308655,-0.26704731583595276,0.1189001202583313,-0.0017191969091072679,0.1449662446975708,-0.046308185905218124,0.19363580644130707,-0.08705306053161621,0.10836780071258545,-0.09888077527284622
AMZN,-0.002251601545140147,-0.17538903653621674,0.12252416461706161,-0.04374898597598076,-0.032398950308561325,0.022928515449166298,0.13161520659923553,-0.24033470451831818,0.060036443173885345,-0.2670077681541443,0.11898338794708252,-0.0017090245382860303,0.14513236284255981,-0.0461447536945343,0.19360584020614624,-0.08718980103731155,0.10829716920852661,-0.09884840995073318
ANET,-0.002291901968419552,-0.17539691925048828,0.1225380152463913,-0.043743476271629333,-0.032437436282634735,0.02292349375784397,0.1316360980272293,-0.24037116765975952,0.060041677206754684,-0.26701727509498596,0.11895892769098282,-0.0017240402521565557,0.14509758353233337,-0.04617799445986748,0.19360578060150146,-0.08717053383588791,0.10829798132181168,-0.09886027872562408
ANSS,-0.0023653677199035883,-0.17540818452835083,0.12256111949682236,-0.04370369017124176,-0.032507482916116714,0.022928550839424133,0.1316273957490921,-0.24042734503746033,0.060045287013053894,-0.2670240104198456,0.11892424523830414,-0.0017360640922561288,0.1450398862361908,-0.04623471945524216,0.19361524283885956,-0.08713480085134506,0.10832179337739944,-0.09887662529945374
ANTM,-0.0022880409378558397,-0.17540118098258972,0.12253283709287643,-0.043769724667072296,-0.032432880252599716,0.02291102148592472,0.13166694343090057,-0.24037957191467285,0.060048263520002365,-0.2670246362686157,0.11895067989826202,-0.0017419133801013231,0.145098015666008,-0.04617341607809067,0.1936066448688507,-0.08718422055244446,0.1082771047949791,-0.09886279702186584
AON,-0.0022564970422536135,-0.17539247870445251,0.12252496182918549,-0.043763168156147,-0.032403334975242615,0.022920750081539154,0.13163837790489197,-0.2403460294008255,0.0600409209728241,-0.2670142948627472,0.11897473782300949,-0.0017207146156579256,0.14512604475021362,-0.0461488738656044,0.19360506534576416,-0.08719182759523392,0.10828538239002228,-0.09885195642709732
AOS,-0.0024183273781090975,-0.1754131019115448,0.12258266657590866,-0.04367632418870926,-0.03255552425980568,0.022935662418603897,0.13163413107395172,-0.24046927690505981,0.060053370893001556,-0.26703763008117676,0.1189061850309372,-0.001733617391437292,0.14499756693840027,-0.04627681523561478,0.19362257421016693,-0.08709290623664856,0.10834010690450668,-0.09888205677270889
APA,-0.0022543121594935656,-0.17539887130260468,0.12251512706279755,-0.04379409924149513,-0.03239857032895088,0.022905826568603516,0.13167120516300201,-0.24035754799842834,0.060052067041397095,-0.2670236825942993,0.11896312236785889,-0.0017454532207921147,0.1451256275177002,-0.046141691505908966,0.19361290335655212,-0.08721427619457245,0.10826188325881958,-0.09885216504335403
APD,-0.002265945542603731,-0.17539137601852417,0.1225290298461914,-0.04374764487147331,-0.0324116013944149,0.022928645834326744,0.13162507116794586,-0.2403499335050583,0.06004176661372185,-0.2670150697231293,0.11897635459899902,-0.0017126015154644847,0.1451200246810913,-0.04615512490272522,0.19361011683940887,-0.0871807411313057,0.10829702764749527,-0.09884973615407944
APH,-0.0023881494998931885,-0.17540916800498962,0.12257207930088043,-0.04368881508708,-0.032528072595596313,0.022933868691325188,0.13162833452224731,-0.24044422805309296,0.06004852056503296,-0.26703017950057983,0.11891889572143555,-0.0017306667286902666,0.1450219601392746,-0.04625346511602402,0.1936180591583252,-0.08711226284503937,0.10833235085010529,-0.09887776523828506
APTV,-0.0022869345266371965,-0.17540541291236877,0.12253347039222717,-0.04377707466483116,-0.032438524067401886,0.02290075644850731,0.13166974484920502,-0.24037696421146393,0.06003725901246071,-0.2670133113861084,0.11893688142299652,-0.0017593401717022061,0.1450948417186737,-0.046179018914699554,0.19359055161476135,-0.08719893544912338,0.10826875269412994,-0.09887666255235672
ARE,-0.002336596604436636,-0.17539790272712708,0.12255322188138962,-0.04370351880788803,-0.032474689185619354,0.022941524162888527,0.13161695003509521,-0.24040338397026062,0.060051996260881424,-0.26702964305877686,0.11895444244146347,-0.0017082295380532742,0.14506655931472778,-0.04620721563696861,0.19362665712833405,-0.08713097870349884,0.10832720994949341,-0.09885542094707489
ATO,-0.002352372044697404,-0.1753958910703659,0.1225614845752716,-0.043682992458343506,-0.03248767927289009,0.02295251190662384,0.13160568475723267,-0.24041219055652618,0.06005523353815079,-0.2670345902442932,0.11895744502544403,-0.0016943124355748296,0.14505575597286224,-0.04621855542063713,0.19363369047641754,-0.0871087834239006,0.10834339261054993,-0.09885089099407196
ATVI,-0.0022688840981572866,-0.17539185285568237,0.12253033369779587,-0.043743234127759933,-0.032416220754384995,0.022927923128008842,0.13161921501159668,-0.24034854769706726,0.060037072747945786,-0.267009973526001,0.11897308379411697,-0.001714465208351612,0.14511708915233612,-0.04615946114063263,0.19360467791557312,-0.08718130737543106,0.10829992592334747,-0.09885428845882416
AVB,-0.0022829119116067886,-0.17539119720458984,0.12253614515066147,-0.04372817277908325,-0.032427072525024414,0.022936400026082993,0.1316118985414505,-0.24035881459712982,0.06004214286804199,-0.2670159935951233,0.11897466331720352,-0.0017049991292878985,0.14510805904865265,-0.046168021857738495,0.19361421465873718,-0.08716483414173126,0.10831140726804733,-0.0988495945930481
AVGO,-0.002404858823865652,-0.1754111498594284,0.12258090823888779,-0.043677955865859985,-0.03254658728837967,0.02293446660041809,0.13162656128406525,-0.24045395851135254,0.060044512152671814,-0.2670283019542694,0.1189093142747879,-0.0017328691901639104,0.1450066715478897,-0.046270571649074554,0.1936115026473999,-0.08710097521543503,0.10833902657032013,-0.09888526797294617
AVY,-0.0023660759907215834,-0.17540664970874786,0.12256436794996262,-0.0437023751437664,-0.032507412135601044,0.022930754348635674,0.13163161277770996,-0.2404281198978424,0.06004694476723671,-0.2670274078845978,0.11892744153738022,-0.0017300491454079747,0.14503905177116394,-0.046236343681812286,0.19361498951911926,-0.08712606132030487,0.10832351446151733,-0.0988740548491478
AWK,-0.0023817173205316067,-0.17540068924427032,0.12256884574890137,-0.04367179423570633,-0.03251371160149574,0.022953450679779053,0.13160857558250427,-0.24043729901313782,0.060060739517211914,-0.26704123616218567,0.11894423514604568,-0.0017001996748149395,0.14503325521945953,-0.046239059418439865,0.1936412900686264,-0.08709518611431122,0.10834985971450806,-0.09885530173778534
AXP,-0.0023293010890483856,-0.17540575563907623,0.12255044281482697,-0.04374123737215996,-0.0324743390083313,0.022914977744221687,0.13165773451328278,-0.24040552973747253,0.06004408746957779,-0.2670234739780426,0.11893247812986374,-0.0017431472660973668,0.14506462216377258,-0.04621005430817604,0.1936023086309433,-0.08715718239545822,0.10829566419124603,-0.0988747850060463
AZO,-0.002373859053477645,-0.1754073053598404,0.12256769090890884,-0.043698567897081375,-0.032514773309230804,0.02293168194591999,0.1316329836845398,-0.24043405055999756,0.06004757806658745,-0.2670290768146515,0.1189243495464325,-0.0017301272600889206,0.14503243565559387,-0.04624291881918907,0.19361481070518494,-0.08711984008550644,0.10832592099905014,-0.09887576848268509
BA,-0.0025076065212488174,-0.17542079091072083,0.12261774390935898,-0.04361193627119064,-0.03264016658067703,0.022951370105147362,0.13161171972751617,-0.2405279576778412,0.060054339468479156,-0.2670441269874573,0.11887568980455399,-0.0017271918477490544,0.14492860436439514,-0.04634945094585419,0.19362829625606537,-0.0870288833975792,0.10838426649570465,-0.09889739751815796
BAC,-0.0022948693949729204,-0.17539909482002258,0.12254369258880615,-0.04374518245458603,-0.032445721328258514,0.022916041314601898,0.13164131343364716,-0.24037021398544312,0.06003144010901451,-0.267008900642395,0.11894921958446503,-0.001732018543407321,0.14509165287017822,-0.046188388019800186,0.19358836114406586,-0.0871715247631073,0.10829511284828186,-0.09887176752090454
BAX,-0.002321589970961213,-0.17539334297180176,0.12255392968654633,-0.043698061257600784,-0.03246413916349411,0.022944554686546326,0.1316027045249939,-0.24038346111774445,0.06004130467772484,-0.2670190632343292,0.11896330863237381,-0.0016981345834210515,0.14507775008678436,-0.046201176941394806,0.19361409544944763,-0.08713151514530182,0.10833241045475006,-0.09885614365339279
BBWI,-0.002475757384672761,-0.17543062567710876,0.12259324640035629,-0.04368584603071213,-0.032611578702926636,0.022916896268725395,0.13167425990104675,-0.2405245304107666,0.06006279215216637,-0.26704856753349304,0.11885657906532288,-0.0017801403300836682,0.1449454128742218,-0.04632136598229408,0.1936224400997162,-0.08709098398685455,0.10832696408033371,-0.09890595078468323
BBY,-0.0023088010493665934,-0.17539426684379578,0.12254773080348969,-0.043710626661777496,-0.03245342895388603,0.02293981984257698,0.13160669803619385,-0.2403760403394699,0.06004052981734276,-0.26701661944389343,0.11896281689405441,-0.0017061224207282066,0.14508654177188873,-0.04619091376662254,0.19361290335655212,-0.08714770525693893,0.1083226352930069,-0.09885626286268234
BDX,-0.0021808610763400793,-0.17537440359592438,0.12250760197639465,-0.043766118586063385,-0.032335057854652405,0.02293279580771923,0.13159778714179993,-0.24027019739151,0.06002321094274521,-0.2669917941093445,0.11902226507663727,-0.0016839707968756557,0.14518827199935913,-0.046094559133052826,0.19358965754508972,-0.08721442520618439,0.10829035192728043,-0.09883386641740799
BEN,-0.0023396473843604326,-0.17540857195854187,0.12255163490772247,-0.043730709701776505,-0.032486166805028915,0.022916719317436218,0.13164328038692474,-0.24041083455085754,0.06004153564572334,-0.2670186161994934,0.11892454326152802,-0.0017489537131041288,0.14505697786808014,-0.046217478811740875,0.19360466301441193,-0.08716040849685669,0.10830160230398178,-0.09887935221195221
BIIB,-0.002115825656801462,-0.1753748655319214,0.1224762499332428,-0.04383116960525513,-0.03227515518665314,0.022906716912984848,0.13162857294082642,-0.24023178219795227,0.06002020463347435,-0.26698270440101624,0.1190306544303894,-0.0017115985974669456,0.14523710310459137,-0.04604195058345795,0.19357934594154358,-0.08728185296058655,0.10824241489171982,-0.09883315116167068
BIO,-0.0023171468637883663,-0.1754026859998703,0.122543565928936,-0.043741870671510696,-0.03245966508984566,0.022921118885278702,0.13164947926998138,-0.24039769172668457,0.06004951521754265,-0.2670268714427948,0.11894404888153076,-0.001735209720209241,0.1450767070055008,-0.04619499295949936,0.19361412525177002,-0.08716221898794174,0.1082967072725296,-0.09886431694030762
BK,-0.0023472504690289497,-0.1754101663827896,0.12255629152059555,-0.04373820871114731,-0.03249245509505272,0.02291129156947136,0.13166402280330658,-0.24042117595672607,0.060044024139642715,-0.2670247554779053,0.1189197301864624,-0.0017522478010505438,0.14504936337471008,-0.046225447207689285,0.19360078871250153,-0.08715195208787918,0.10829583555459976,-0.09888214617967606
BKNG,-0.002361507620662451,-0.17540833353996277,0.12255291640758514,-0.04372231289744377,-0.03249581158161163,0.022927429527044296,0.13165171444416046,-0.24043650925159454,0.06006418541073799,-0.26704245805740356,0.11892980337142944,-0.0017376046162098646,0.14504429697990417,-0.04622197896242142,0.1936352252960205,-0.08713781833648682,0.10831021517515182,-0.09886328876018524
BKR,-0.0023518449161201715,-0.17540577054023743,0.12255649268627167,-0.04371705651283264,-0.03249167278409004,0.02292863465845585,0.1316409558057785,-0.24042236804962158,0.0600527822971344,-0.2670319676399231,0.11893299221992493,-0.0017322524217888713,0.14505013823509216,-0.046221546828746796,0.19362123310565948,-0.08713765442371368,0.10831373929977417,-0.09886739403009415
BLK,-0.0022952789440751076,-0.17540086805820465,0.12253695726394653,-0.04375079646706581,-0.032442592084407806,0.022916246205568314,0.13164310157299042,-0.24037675559520721,0.060039833188056946,-0.2670149803161621,0.11894899606704712,-0.0017374727176502347,0.14509347081184387,-0.04618147760629654,0.19360244274139404,-0.08717989176511765,0.10829033702611923,-0.09886737167835236
BLL,-0.002437967574223876,-0.1754058450460434,0.12259132415056229,-0.043634191155433655,-0.03256692737340927,0.02296212501823902,0.13159987330436707,-0.2404761165380478,0.060062408447265625,-0.26704713702201843,0.1189243346452713,-0.0016972440062090755,0.1449892222881317,-0.04628506302833557,0.19364474713802338,-0.08705434203147888,0.10837529599666595,-0.09886496514081955
BMY,-0.0022254162468016148,-0.17538584768772125,0.1225162222981453,-0.04376741871237755,-0.03237469121813774,0.022925270721316338,0.13162440061569214,-0.24031728506088257,0.060036201030015945,-0.2670072019100189,0.11899305880069733,-0.0017085779691115022,0.14515140652656555,-0.04612494260072708,0.1936020702123642,-0.0872039645910263,0.10828465223312378,-0.09884381294250488
BR,-0.002323373919352889,-0.17539763450622559,0.1225503534078598,-0.04371202364563942,-0.03246556222438812,0.022936519235372543,0.13161775469779968,-0.2403917759656906,0.060045067220926285,-0.2670222818851471,0.11895450204610825,-0.0017129741609096527,0.14507512748241425,-0.04620065167546272,0.1936165690422058,-0.08714275062084198,0.10832041501998901,-0.09885937720537186
BRO,-0.0023187969345599413,-0.17539873719215393,0.12254820764064789,-0.04372311010956764,-0.032461777329444885,0.02293095737695694,0.1316293179988861,-0.24039112031459808,0.06004524976015091,-0.26702284812927246,0.11895189434289932,-0.0017197486013174057,0.14507709443569183,-0.046197958290576935,0.19361287355422974,-0.08714928478002548,0.10831170529127121,-0.0988616794347763
BSX,-0.0022223470732569695,-0.17538446187973022,0.12251154333353043,-0.04376940429210663,-0.03236810117959976,0.02292674221098423,0.13162487745285034,-0.24031609296798706,0.06004149839282036,-0.2670111358165741,0.11899879574775696,-0.0017049575690180063,0.14515584707260132,-0.04611816257238388,0.1936095505952835,-0.08720523118972778,0.10828489810228348,-0.09883783757686615
BWA,-0.0022265217266976833,-0.1753896325826645,0.12251747399568558,-0.04377162456512451,-0.032381609082221985,0.022916056215763092,0.1316249966621399,-0.24031496047973633,0.060025714337825775,-0.26699599623680115,0.11898054927587509,-0.0017231807578355074,0.14514754712581635,-0.0461319275200367,0.1935868263244629,-0.08721555769443512,0.1082792729139328,-0.09885678440332413
BXP,-0.002277921885251999,-0.17539392411708832,0.1225346103310585,-0.04374221712350845,-0.03242528811097145,0.02292547933757305,0.13162508606910706,-0.24035632610321045,0.0600370317697525,-0.2670110762119293,0.11896716058254242,-0.0017177049303427339,0.14510934054851532,-0.046168189495801926,0.19360268115997314,-0.08717642724514008,0.10829995572566986,-0.09885744750499725
C,-0.002354623284190893,-0.17540952563285828,0.12256285548210144,-0.043723586946725845,-0.03250274434685707,0.02291465736925602,0.13165061175823212,-0.24041946232318878,0.060036420822143555,-0.26701775193214417,0.11891716718673706,-0.0017477968940511346,0.14504271745681763,-0.046235792338848114,0.19359281659126282,-0.08714354038238525,0.10830652713775635,-0.09888692200183868
CAG,-0.002276979386806488,-0.17538921535015106,0.12253449112176895,-0.04373503103852272,-0.03241891413927078,0.022937694564461708,0.13162167370319366,-0.24035786092281342,0.06004815921187401,-0.26702308654785156,0.11898097395896912,-0.0017002962995320559,0.14511272311210632,-0.04616149142384529,0.19361890852451324,-0.08716195076704025,0.10830792039632797,-0.09884301573038101
CAH,-0.002188978251069784,-0.17539305984973907,0.12249638140201569,-0.04383230209350586,-0.03234604746103287,0.022888097912073135,0.13167503476142883,-0.2403005063533783,0.060029104351997375,-0.26699739694595337,0.11897765845060349,-0.0017536377999931574,0.14517350494861603,-0.046101417392492294,0.193576842546463,-0.08726190775632858,0.10823460668325424,-0.09886056929826736
CAT,-0.0023752343840897083,-0.17540784180164337,0.12257151305675507,-0.043693237006664276,-0.032520271837711334,0.022929545491933823,0.13162584602832794,-0.24042926728725433,0.060038208961486816,-0.2670198678970337,0.1189199835062027,-0.0017319460166618228,0.14503008127212524,-0.04624958336353302,0.19360274076461792,-0.08712010830640793,0.10832907259464264,-0.09888329356908798
CB,-0.0024117433931678534,-0.17541733384132385,0.12257527559995651,-0.04370231553912163,-0.032549016177654266,0.02292252704501152,0.1316593885421753,-0.24047312140464783,0.060057274997234344,-0.26704084873199463,0.11889787018299103,-0.0017531242920085788,0.14500054717063904,-0.046270161867141724,0.19362124800682068,-0.08711175620555878,0.10831951349973679,-0.09888628870248795
CBOE,-0.0023260610178112984,-0.17540131509304047,0.12254832684993744,-0.043724771589040756,-0.032468102872371674,0.022927461192011833,0.13163352012634277,-0.24039867520332336,0.060046374797821045,-0.2670237123966217,0.11894605308771133,-0.0017260353779420257,0.1450718194246292,-0.046202629804611206,0.19361430406570435,-0.08715077489614487,0.10830982029438019,-0.09886449575424194
